id,name,brand,category,category_id,price,base_price,discount_percent,sku,available,currency,url,image,timestamp,source
1792,Line X Compact Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,line-x-compact-blue,True,AZN,https://www.arazmarket.az/az/products/line-x-compact-blue-1792,https://b7x9kq.arazmarket.az/storage/products/1000013108.png,2026-02-06 08:59:20,arazmarket
1794,Keno Compact Red,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.0,3.0,0,keno-compact-red,True,AZN,https://www.arazmarket.az/az/products/keno-compact-red-1794,https://b7x9kq.arazmarket.az/storage/products/1000018962.png,2026-02-06 08:59:20,arazmarket
1795,Dunhill Premium Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,dunhill-premium-blue,True,AZN,https://www.arazmarket.az/az/products/dunhill-premium-blue-1795,https://b7x9kq.arazmarket.az/storage/products/1000012994.png,2026-02-06 08:59:20,arazmarket
1796,West Compact Brilliant White,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,west-compact-brilliant-white,True,AZN,https://www.arazmarket.az/az/products/west-compact-brilliant-white-1796,https://b7x9kq.arazmarket.az/storage/products/1000013590.png,2026-02-06 08:59:20,arazmarket
1798,Want Line X Red,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,want-line-x-red,True,AZN,https://www.arazmarket.az/az/products/want-line-x-red-1798,https://b7x9kq.arazmarket.az/storage/products/1000015485.png,2026-02-06 08:59:20,arazmarket
1799,Imperial Classic Compact Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.1,3.1,0,imperial-classic-compact-blue,True,AZN,https://www.arazmarket.az/az/products/imperial-classic-compact-blue-1799,https://b7x9kq.arazmarket.az/storage/products/1000013720.png,2026-02-06 08:59:20,arazmarket
1800,West Compact Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,west-compact-silver,True,AZN,https://www.arazmarket.az/az/products/west-compact-silver-1800,https://b7x9kq.arazmarket.az/storage/products/1000013747.png,2026-02-06 08:59:20,arazmarket
1801,Line X Compact Red,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,line-x-compact-red,True,AZN,https://www.arazmarket.az/az/products/line-x-compact-red-1801,https://b7x9kq.arazmarket.az/storage/products/1000013353.png,2026-02-06 08:59:20,arazmarket
1803,Dunhill Premium White,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,dunhill-premium-white,True,AZN,https://www.arazmarket.az/az/products/dunhill-premium-white-1803,https://b7x9kq.arazmarket.az/storage/products/1000013410.png,2026-02-06 08:59:20,arazmarket
1804,Davidoff C Sl,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,davidoff-c-sl,True,AZN,https://www.arazmarket.az/az/products/davidoff-c-sl-1804,https://b7x9kq.arazmarket.az/storage/products/1000013748.png,2026-02-06 08:59:20,arazmarket
1805,Davidoff W N,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,davidoff-w-n,True,AZN,https://www.arazmarket.az/az/products/davidoff-w-n-1805,https://b7x9kq.arazmarket.az/storage/products/1000014175.png,2026-02-06 08:59:20,arazmarket
1808,West Fusion White,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,west-fusion-white,True,AZN,https://www.arazmarket.az/az/products/west-fusion-white-1808,https://b7x9kq.arazmarket.az/storage/products/1000013944.png,2026-02-06 08:59:20,arazmarket
1812,Dav Reach Red,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.0,4.0,0,dav-reach-red,True,AZN,https://www.arazmarket.az/az/products/dav-reach-red-1812,https://b7x9kq.arazmarket.az/storage/products/1000102996.png,2026-02-06 08:59:20,arazmarket
1816,Golden Gate Ksss Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.0,3.0,0,golden-gate-ksss-silver,True,AZN,https://www.arazmarket.az/az/products/golden-gate-ksss-silver-1816,https://b7x9kq.arazmarket.az/storage/products/1000096290.png,2026-02-06 08:59:20,arazmarket
1819,Ld Compact Cafe Siqaret,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.2,4.2,0,ld-compact-cafe-siqaret,True,AZN,https://www.arazmarket.az/az/products/ld-compact-cafe-siqaret-1819,https://b7x9kq.arazmarket.az/storage/products/1000113174.png,2026-02-06 08:59:20,arazmarket
1820,Davidoff Gold Slims,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,davidoff-gold-slims,True,AZN,https://www.arazmarket.az/az/products/davidoff-gold-slims-1820,https://b7x9kq.arazmarket.az/storage/products/1000012690.png,2026-02-06 08:59:20,arazmarket
1832,Davidoff Sl White,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,davidoff-sl-white,True,AZN,https://www.arazmarket.az/az/products/davidoff-sl-white-1832,https://b7x9kq.arazmarket.az/storage/products/1000013174.png,2026-02-06 08:59:20,arazmarket
1833,TEREA Purple Wave,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.4,5.4,0,terea-purple-wave,True,AZN,https://www.arazmarket.az/az/products/terea-purple-wave-1833,https://b7x9kq.arazmarket.az/storage/products/1000119805.png,2026-02-06 08:59:20,arazmarket
1835,TEREA Summer Wave,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.4,5.4,0,terea-summer-wave,True,AZN,https://www.arazmarket.az/az/products/terea-summer-wave-1835,https://b7x9kq.arazmarket.az/storage/products/1000119804.png,2026-02-06 08:59:20,arazmarket
1836,TEREA Amber,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.4,5.4,0,terea-amber,True,AZN,https://www.arazmarket.az/az/products/terea-amber-1836,https://b7x9kq.arazmarket.az/storage/products/1000119806.png,2026-02-06 08:59:20,arazmarket
1837,TEREA Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.4,5.4,0,terea-silver,True,AZN,https://www.arazmarket.az/az/products/terea-silver-1837,https://b7x9kq.arazmarket.az/storage/products/1000119801.png,2026-02-06 08:59:20,arazmarket
1838,TEREA Turquoise,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.4,5.4,0,terea-turquoise,True,AZN,https://www.arazmarket.az/az/products/terea-turquoise-1838,https://b7x9kq.arazmarket.az/storage/products/1000119803.png,2026-02-06 08:59:20,arazmarket
1839,TEREA Sienna,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.4,5.4,0,terea-sienna,True,AZN,https://www.arazmarket.az/az/products/terea-sienna-1839,https://b7x9kq.arazmarket.az/storage/products/1000119802.png,2026-02-06 08:59:20,arazmarket
1725,Sobranie Caster,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,sobranie-caster,True,AZN,https://www.arazmarket.az/az/products/sobranie-caster-1725,https://b7x9kq.arazmarket.az/storage/products/1000012368.png,2026-02-06 08:59:20,arazmarket
1727,Pall Mall Nano Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,pall-mall-nano-silver,True,AZN,https://www.arazmarket.az/az/products/pall-mall-nano-silver-1727,https://b7x9kq.arazmarket.az/storage/products/1000012427.png,2026-02-06 08:59:20,arazmarket
1728,Kent Nano 4,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,kent-nano-4,True,AZN,https://www.arazmarket.az/az/products/kent-nano-4-1728,https://b7x9kq.arazmarket.az/storage/products/1000012420.png,2026-02-06 08:59:20,arazmarket
1729,Rothmans Silver Yeni,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,rothmans-silver-yeni,True,AZN,https://www.arazmarket.az/az/products/rothmans-silver-yeni-1729,https://b7x9kq.arazmarket.az/storage/products/1000012436.png,2026-02-06 08:59:20,arazmarket
1730,Pall Mall American Nights Qarağat,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,pall-mall-american-nights-qaragat,True,AZN,https://www.arazmarket.az/az/products/pall-mall-american-nights-qaragat-1730,https://b7x9kq.arazmarket.az/storage/products/1000012449.png,2026-02-06 08:59:20,arazmarket
1731,Winchester KSSS Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,winchester-ksss-silver,True,AZN,https://www.arazmarket.az/az/products/winchester-ksss-silver-1731,https://b7x9kq.arazmarket.az/storage/products/1000012426.png,2026-02-06 08:59:21,arazmarket
1732,Winston XStyle Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.6,4.6,0,winston-xstyle-silver,True,AZN,https://www.arazmarket.az/az/products/winston-xstyle-silver-1732,https://b7x9kq.arazmarket.az/storage/products/1000012423.png,2026-02-06 08:59:21,arazmarket
1733,Magna Silver Carbon,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,magna-silver-carbon,True,AZN,https://www.arazmarket.az/az/products/magna-silver-carbon-1733,https://b7x9kq.arazmarket.az/storage/products/1000012443.png,2026-02-06 08:59:21,arazmarket
1734,Siqaret Viceroy N-Series Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,siqaret-viceroy-n-series-silver,True,AZN,https://www.arazmarket.az/az/products/siqaret-viceroy-n-series-silver-1734,https://b7x9kq.arazmarket.az/storage/products/1000012446.png,2026-02-06 08:59:21,arazmarket
1735,Sobranie White Kss,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,sobranie-white-kss,True,AZN,https://www.arazmarket.az/az/products/sobranie-white-kss-1735,https://b7x9kq.arazmarket.az/storage/products/1000012433.png,2026-02-06 08:59:21,arazmarket
1736,Winston Xstyle Caster Compact,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.6,4.6,0,winston-xstyle-caster-compact,True,AZN,https://www.arazmarket.az/az/products/winston-xstyle-caster-compact-1736,https://b7x9kq.arazmarket.az/storage/products/1000012439.png,2026-02-06 08:59:21,arazmarket
1737,Sobranie Blue Kss,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,sobranie-blue-kss,True,AZN,https://www.arazmarket.az/az/products/sobranie-blue-kss-1737,https://b7x9kq.arazmarket.az/storage/products/1000012437.png,2026-02-06 08:59:21,arazmarket
1738,Ld Platinium,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.2,4.2,0,ld-platinium,True,AZN,https://www.arazmarket.az/az/products/ld-platinium-1738,https://b7x9kq.arazmarket.az/storage/products/1000012440.png,2026-02-06 08:59:21,arazmarket
1739,Winston Xs Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.6,4.6,0,winston-xs-silver,True,AZN,https://www.arazmarket.az/az/products/winston-xs-silver-1739,https://b7x9kq.arazmarket.az/storage/products/1000012438.png,2026-02-06 08:59:21,arazmarket
1740,Magna White Carbon,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,magna-white-carbon,True,AZN,https://www.arazmarket.az/az/products/magna-white-carbon-1740,https://b7x9kq.arazmarket.az/storage/products/1000012458.png,2026-02-06 08:59:21,arazmarket
1741,Sobranie White,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,sobranie-white,True,AZN,https://www.arazmarket.az/az/products/sobranie-white-1741,https://b7x9kq.arazmarket.az/storage/products/1000012442.png,2026-02-06 08:59:21,arazmarket
1742,Prima Lux Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,prima-lux-blue,True,AZN,https://www.arazmarket.az/az/products/prima-lux-blue-1742,https://b7x9kq.arazmarket.az/storage/products/1000012489.png,2026-02-06 08:59:21,arazmarket
1743,Rothmans Blue Yeni,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,rothmans-blue-yeni,True,AZN,https://www.arazmarket.az/az/products/rothmans-blue-yeni-1743,https://b7x9kq.arazmarket.az/storage/products/1000012473.png,2026-02-06 08:59:21,arazmarket
1744,Sobranie Ks Ss Caster,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,sobranie-ks-ss-caster,True,AZN,https://www.arazmarket.az/az/products/sobranie-ks-ss-caster-1744,https://b7x9kq.arazmarket.az/storage/products/1000012490.png,2026-02-06 08:59:21,arazmarket
1745,Magna Black Carbon,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,magna-black-carbon,True,AZN,https://www.arazmarket.az/az/products/magna-black-carbon-1745,https://b7x9kq.arazmarket.az/storage/products/1000012486.png,2026-02-06 08:59:21,arazmarket
1746,Kent Nano 1,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,kent-nano-1,True,AZN,https://www.arazmarket.az/az/products/kent-nano-1-1746,https://b7x9kq.arazmarket.az/storage/products/1000012468.png,2026-02-06 08:59:21,arazmarket
1747,Winchester Compact Silver Siqaret,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,winchester-compact-silver-siqaret,True,AZN,https://www.arazmarket.az/az/products/winchester-compact-silver-siqaret-1747,https://b7x9kq.arazmarket.az/storage/products/1000012495.png,2026-02-06 08:59:21,arazmarket
1748,Kent Feel,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,kent-feel,True,AZN,https://www.arazmarket.az/az/products/kent-feel-1748,https://b7x9kq.arazmarket.az/storage/products/1000012479.png,2026-02-06 08:59:21,arazmarket
1749,West Silver.,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.2,3.2,0,west-silver,True,AZN,https://www.arazmarket.az/az/products/west-silver-1749,https://b7x9kq.arazmarket.az/storage/products/1000012512.png,2026-02-06 08:59:21,arazmarket
1750,Argo Ks Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.7,2.7,0,argo-ks-blue,True,AZN,https://www.arazmarket.az/az/products/argo-ks-blue-1750,https://b7x9kq.arazmarket.az/storage/products/1000012516.png,2026-02-06 08:59:21,arazmarket
1751,Winchester Compact Blue Siqaret,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,winchester-compact-blue-siqaret,True,AZN,https://www.arazmarket.az/az/products/winchester-compact-blue-siqaret-1751,https://b7x9kq.arazmarket.az/storage/products/1000012537.png,2026-02-06 08:59:21,arazmarket
1752,Winston Xstyle Dual Siqaret,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.6,4.6,0,winston-xstyle-dual-siqaret,True,AZN,https://www.arazmarket.az/az/products/winston-xstyle-dual-siqaret-1752,https://b7x9kq.arazmarket.az/storage/products/1000012531.png,2026-02-06 08:59:21,arazmarket
1753,Rothmans Demi Click,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,rothmans-demi-click,True,AZN,https://www.arazmarket.az/az/products/rothmans-demi-click-1753,https://b7x9kq.arazmarket.az/storage/products/1000012525.png,2026-02-06 08:59:21,arazmarket
1754,Pall Mall Nano White Siqaret,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,pall-mall-nano-white-siqaret,True,AZN,https://www.arazmarket.az/az/products/pall-mall-nano-white-siqaret-1754,https://b7x9kq.arazmarket.az/storage/products/1000012540.png,2026-02-06 08:59:21,arazmarket
1755,Winchester Ksss Blue Siqaret,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.4,3.4,0,winchester-ksss-blue-siqaret,True,AZN,https://www.arazmarket.az/az/products/winchester-ksss-blue-siqaret-1755,https://b7x9kq.arazmarket.az/storage/products/1000012556.png,2026-02-06 08:59:21,arazmarket
1756,Kent 8,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,kent-8,True,AZN,https://www.arazmarket.az/az/products/kent-8-1756,https://b7x9kq.arazmarket.az/storage/products/1000012504.png,2026-02-06 08:59:21,arazmarket
1757,Sobranie Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,sobranie-blue,True,AZN,https://www.arazmarket.az/az/products/sobranie-blue-1757,https://b7x9kq.arazmarket.az/storage/products/1000012520.png,2026-02-06 08:59:21,arazmarket
1758,Argo Nano Sweet,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,argo-nano-sweet,True,AZN,https://www.arazmarket.az/az/products/argo-nano-sweet-1758,https://b7x9kq.arazmarket.az/storage/products/1000012640.png,2026-02-06 08:59:21,arazmarket
1759,Viceroy Nano Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,viceroy-nano-blue,True,AZN,https://www.arazmarket.az/az/products/viceroy-nano-blue-1759,https://b7x9kq.arazmarket.az/storage/products/1000012592.png,2026-02-06 08:59:22,arazmarket
1760,Kent 4,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.8,4.8,0,kent-4,True,AZN,https://www.arazmarket.az/az/products/kent-4-1760,https://b7x9kq.arazmarket.az/storage/products/1000012533.png,2026-02-06 08:59:22,arazmarket
1761,Keno Club Nano Platinium,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.0,3.0,0,keno-club-nano-platinium,True,AZN,https://www.arazmarket.az/az/products/keno-club-nano-platinium-1761,https://b7x9kq.arazmarket.az/storage/products/1000014785.png,2026-02-06 08:59:22,arazmarket
1762,Imperial Classic Compact Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.1,3.1,0,imperial-classic-compact-silver,True,AZN,https://www.arazmarket.az/az/products/imperial-classic-compact-silver-1762,https://b7x9kq.arazmarket.az/storage/products/1000012603.png,2026-02-06 08:59:22,arazmarket
1763,Sobranie Black Kss,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,sobranie-black-kss,True,AZN,https://www.arazmarket.az/az/products/sobranie-black-kss-1763,https://b7x9kq.arazmarket.az/storage/products/1000012570.png,2026-02-06 08:59:22,arazmarket
1764,Winston Xstyle Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.6,4.6,0,winston-xstyle-blue,True,AZN,https://www.arazmarket.az/az/products/winston-xstyle-blue-1764,https://b7x9kq.arazmarket.az/storage/products/1000012617.png,2026-02-06 08:59:22,arazmarket
1765,Sobranie Compact Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,sobranie-compact-blue,True,AZN,https://www.arazmarket.az/az/products/sobranie-compact-blue-1765,https://b7x9kq.arazmarket.az/storage/products/1000012627.png,2026-02-06 08:59:22,arazmarket
1766,Viceroy N-series White,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,viceroy-n-series-white,True,AZN,https://www.arazmarket.az/az/products/viceroy-n-series-white-1766,https://b7x9kq.arazmarket.az/storage/products/1000012727.png,2026-02-06 08:59:22,arazmarket
1767,Davidoff Rich Silver Siqaret,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.0,4.0,0,davidoff-rich-silver-siqaret,True,AZN,https://www.arazmarket.az/az/products/davidoff-rich-silver-siqaret-1767,https://b7x9kq.arazmarket.az/storage/products/1000012674.png,2026-02-06 08:59:22,arazmarket
1768,Davidoff Reach Purple,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.0,4.0,0,davidoff-reach-purple,True,AZN,https://www.arazmarket.az/az/products/davidoff-reach-purple-1768,https://b7x9kq.arazmarket.az/storage/products/1000012705.png,2026-02-06 08:59:22,arazmarket
1770,Winston Xs Caster,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.6,4.6,0,winston-xs-caster,True,AZN,https://www.arazmarket.az/az/products/winston-xs-caster-1770,https://b7x9kq.arazmarket.az/storage/products/1000012761.png,2026-02-06 08:59:22,arazmarket
1771,Keno Club Nano Royal,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.0,3.0,0,keno-club-nano-royal,True,AZN,https://www.arazmarket.az/az/products/keno-club-nano-royal-1771,https://b7x9kq.arazmarket.az/storage/products/1000015001.png,2026-02-06 08:59:22,arazmarket
1772,Magna Blu K,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,magna-blu-k,True,AZN,https://www.arazmarket.az/az/products/magna-blu-k-1772,https://b7x9kq.arazmarket.az/storage/products/1000012780.png,2026-02-06 08:59:22,arazmarket
1773,Davidoff Rich Blue Siqaret,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.0,4.0,0,davidoff-rich-blue-siqaret,True,AZN,https://www.arazmarket.az/az/products/davidoff-rich-blue-siqaret-1773,https://b7x9kq.arazmarket.az/storage/products/1000012786.png,2026-02-06 08:59:22,arazmarket
1774,Magna Silver K,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,magna-silver-k,True,AZN,https://www.arazmarket.az/az/products/magna-silver-k-1774,https://b7x9kq.arazmarket.az/storage/products/1000012841.png,2026-02-06 08:59:22,arazmarket
1775,Argo Ks Red,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.7,2.7,0,argo-ks-red,True,AZN,https://www.arazmarket.az/az/products/argo-ks-red-1775,https://b7x9kq.arazmarket.az/storage/products/1000012910.png,2026-02-06 08:59:22,arazmarket
1776,Sobranie Compact Gold,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.4,5.4,0,sobranie-compact-gold,True,AZN,https://www.arazmarket.az/az/products/sobranie-compact-gold-1776,https://b7x9kq.arazmarket.az/storage/products/1000069947.png,2026-02-06 08:59:22,arazmarket
1777,Imperial Classic Slim Silver 3671,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.1,3.1,0,imperial-classic-slim-silver-3671,True,AZN,https://www.arazmarket.az/az/products/imperial-classic-slim-silver-3671-1777,https://b7x9kq.arazmarket.az/storage/products/1000012987.png,2026-02-06 08:59:22,arazmarket
1779,Want Nano Black,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.1,3.1,0,want-nano-black,True,AZN,https://www.arazmarket.az/az/products/want-nano-black-1779,https://b7x9kq.arazmarket.az/storage/products/1000014858.png,2026-02-06 08:59:22,arazmarket
1781,Prima Lux Gold,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,2.9,2.9,0,prima-lux-gold,True,AZN,https://www.arazmarket.az/az/products/prima-lux-gold-1781,https://b7x9kq.arazmarket.az/storage/products/1000013231.png,2026-02-06 08:59:22,arazmarket
1782,Keno Compact Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.0,3.0,0,keno-compact-blue,True,AZN,https://www.arazmarket.az/az/products/keno-compact-blue-1782,https://b7x9kq.arazmarket.az/storage/products/1000018085.png,2026-02-06 08:59:22,arazmarket
1783,Imperial Classic Slim Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.1,3.1,0,imperial-classic-slim-blue,True,AZN,https://www.arazmarket.az/az/products/imperial-classic-slim-blue-1783,https://b7x9kq.arazmarket.az/storage/products/1000013093.png,2026-02-06 08:59:22,arazmarket
1784,Want Nano Silver,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.1,3.1,0,want-nano-silver,True,AZN,https://www.arazmarket.az/az/products/want-nano-silver-1784,https://b7x9kq.arazmarket.az/storage/products/1000015303.png,2026-02-06 08:59:22,arazmarket
1786,Want Line X Gold,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.2,3.2,0,want-line-x-gold,True,AZN,https://www.arazmarket.az/az/products/want-line-x-gold-1786,https://b7x9kq.arazmarket.az/storage/products/1000015990.png,2026-02-06 08:59:22,arazmarket
1788,Want Line X Blue,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,3.2,3.2,0,want-line-x-blue,True,AZN,https://www.arazmarket.az/az/products/want-line-x-blue-1788,https://b7x9kq.arazmarket.az/storage/products/1000016014.png,2026-02-06 08:59:22,arazmarket
1789,Dunhill Golden Aroma,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,5.1,5.1,0,dunhill-golden-aroma,True,AZN,https://www.arazmarket.az/az/products/dunhill-golden-aroma-1789,https://b7x9kq.arazmarket.az/storage/products/1000012774.png,2026-02-06 08:59:22,arazmarket
1790,Davidoff R Focus White,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.0,4.0,0,davidoff-r-focus-white,True,AZN,https://www.arazmarket.az/az/products/davidoff-r-focus-white-1790,https://b7x9kq.arazmarket.az/storage/products/1000013177.png,2026-02-06 08:59:22,arazmarket
1791,Davidoff Reach Focus Silver Ks Ssl,Unknown,Tütün və tütün məhsulları,tutun-ve-tutun-mehsullari-292,4.0,4.0,0,davidoff-reach-focus-silver-ks-ssl,True,AZN,https://www.arazmarket.az/az/products/davidoff-reach-focus-silver-ks-ssl-1791,https://b7x9kq.arazmarket.az/storage/products/1000013178.png,2026-02-06 08:59:22,arazmarket
7889,TAC MAL FARŞI DONMUŞ KQ,Unknown,Ət məhsulları,et-mehsullari-4139,13.99,13.99,0,tac-mal-farsi-donmus-kq,True,AZN,https://www.arazmarket.az/az/products/tac-mal-farsi-donmus-kq-7889,https://b7x9kq.arazmarket.az/storage/products/000000001900005159.png,2026-02-06 08:59:24,arazmarket
5081,Dana Əti Sümüksüz 1 kq,Unknown,Ət məhsulları,et-mehsullari-4139,24.99,24.99,0,dana-eti-sumuksuz-1-kq,True,AZN,https://www.arazmarket.az/az/products/dana-eti-sumuksuz-1-kq-5081,https://b7x9kq.arazmarket.az/storage/products/1900005183.png,2026-02-06 08:59:24,arazmarket
5082,Ət Dana Antrikot,Unknown,Ət məhsulları,et-mehsullari-4139,14.99,17.99,17,et-dana-antrikot,True,AZN,https://www.arazmarket.az/az/products/et-dana-antrikot-5082,https://b7x9kq.arazmarket.az/storage/products/1900000011.png,2026-02-06 08:59:24,arazmarket
5083,Ət Dana Premium Sümüksüz,Unknown,Ət məhsulları,et-mehsullari-4139,21.99,21.99,0,et-dana-premium-sumuksuz,True,AZN,https://www.arazmarket.az/az/products/et-dana-premium-sumuksuz-5083,https://b7x9kq.arazmarket.az/storage/products/1900000002.png,2026-02-06 08:59:24,arazmarket
5085,Ət Dana Döş Sümükli,Unknown,Ət məhsulları,et-mehsullari-4139,16.99,16.99,0,et-dana-dos-sumukli,True,AZN,https://www.arazmarket.az/az/products/et-dana-dos-sumukli-5085,https://b7x9kq.arazmarket.az/storage/products/1900000006.png,2026-02-06 08:59:24,arazmarket
