id,name,brand,category,category_id,price,base_price,discount_percent,sku,available,currency,url,image,timestamp,source
4048,OZMO 40GR BURGER PECENYE SUDLU VE SOKOLADLI,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,1.1,1.1,0.0,ozmo-40gr-burger-pecenye-sudlu-ve-sokoladli-050568,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/ozmo-40gr-burger-pecenye-sudlu-ve-sokoladli-050568,https://neptun.az/image/cache/webp/catalog/OZMO40GRBURGERPECENYESUDLUVESOKOLADLI-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16744,OZMO 40GR HOPPO CIKOLATALI KREMALI BISKU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,1.1,1.1,0.0,ozmo-40gr-hoppo-cikolatali-kremali-bisku-050514,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/ozmo-40gr-hoppo-cikolatali-kremali-bisku-050514,https://neptun.az/image/cache/webp/catalog/A.Narmin/third/OZMO40GRHOPPOCIKOLATALIKREMALIBISKU.-270x270.webp?v=9,2026-02-06 10:08:01,neptun
89147,OZMO 90GR HOPPO CIKOLATALI KREMALI BISKU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.5,2.5,0.0,ozmo-90gr-hoppo-cikolatali-kremali-bisku-053369,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/ozmo-90gr-hoppo-cikolatali-kremali-bisku-053369,https://neptun.az/image/cache/webp/catalog/ozmohoppokremalibiskuvi-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16745,OZMO CREAM 35GR KAKAOLU FINDIQ KREMI TUBIK,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,1.1,1.1,0.0,ozmo-cream-35gr-kakaolu-findiq-kremi-tubik-083604,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/ozmo-cream-35gr-kakaolu-findiq-kremi-tubik-083604,https://neptun.az/image/cache/webp/catalog/A.Narmin/third/OZMOCREAM35GRKAKAOLUFINDIQKREMITUBIK.-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16771,PAK QIDA 500GR XURMA SOKOLADLI QOZLU PL/Q,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,5.1,5.1,0.0,pak-qida-500gr-xurma-sokoladli-qozlu-pl-q-100433,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pak-qida-500gr-xurma-sokoladli-qozlu-pl-q-100433,https://neptun.az/image/cache/webp/catalog/A.Narmin/third/PAKQIDA500GRXURMASOKOLADLIQOZLU.-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16788,PAKMAYA 25GR KAKAO,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,1.39,1.39,0.0,pakmaya-25gr-kakao-016573,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pakmaya-25gr-kakao-016573,https://neptun.az/image/cache/webp/catalog/pakmayakakao-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16789,PAKMAYA 50GR KAKAO,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.65,2.65,0.0,pakmaya-50gr-kakao-016581,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pakmaya-50gr-kakao-016581,https://neptun.az/image/cache/webp/catalog/pakmayakakao-270x270.webp?v=9,2026-02-06 10:08:01,neptun
86107,PAMATKA CANPA SERBETI KG,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,7.6,7.6,0.0,pamatka-canpa-serbeti-kg-079467,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamatka-canpa-serbeti-kg-079467,https://neptun.az/image/cache/webp/logo-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16899,PAMUK 100GR LOKUM LIMONLU QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.05,2.05,0.0,pamuk-100gr-lokum-limonlu-qutu-105159,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-100gr-lokum-limonlu-qutu-105159,https://neptun.az/image/cache/webp/catalog/edviyyat/EEE/DSC_0015copyuyty-270x270.webp?v=9,2026-02-06 10:08:01,neptun
22771,PAMUK 100GR LOKUM NARLI QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.05,2.05,0.0,pamuk-100gr-lokum-narli-qutu-039074,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-100gr-lokum-narli-qutu-039074,https://neptun.az/image/cache/webp/catalog/pamuknarlokum-270x270.webp?v=9,2026-02-06 10:08:01,neptun
